,book_title,author,num_ratings,average_rating,5_star_reviews
10619,L'Œuvre au noir,Marguerite Yourcenar,5328,4.04,2106
10620,Song in the Silence,Elizabeth Kerner,5554,3.96,2106
10621,We are the Ship: The Story of Negro League Baseball,Kadir Nelson,4025,4.26,2106
10622,Imperial Life in the Emerald City: Inside Iraq's Green Zone,Rajiv Chandrasekaran,6418,4.04,2106
10623,Shadow of the Moon,M.M. Kaye,4477,4.23,2104
10624,Captain Jack's Woman,Stephanie Laurens,5817,3.98,2103
10625,Skeleton Canyon,J.A. Jance,6638,4.06,2103
10626,"He, She and It",Marge Piercy,5677,3.99,2101
10627,The Gap Into Vision: Forbidden Knowledge,Stephen R. Donaldson,6339,3.99,2101
10628,Starship Sakira,Bob Blanton,4365,4.22,2099
10629,Uncle Montague's Tales of Terror,Chris Priestley,5916,4.05,2099
10630,Cadillac Jukebox,James Lee Burke,6612,4.04,2096
10631,Playing the Enemy: Nelson Mandela and the Game That Made a Nation,John Carlin,5148,4.17,2095
10632,Invictus: Nelson Mandela and the Game That Made a Nation,John Carlin,5149,4.17,2095
10633,Move the Sun,Susan Fanetti,7594,3.79,2095
10634,Mistress Suffragette,Diana   Forbes,4570,4.29,2093
10635,To Taste Temptation,Elizabeth Hoyt,8711,3.74,2091
10636,The Love Poems of Rumi,Deepak Chopra,4043,4.26,2090
10637,The Thief and the Dogs,Naguib Mahfouz,10907,3.64,2090
10638,The End of Alice,A.M. Homes,9893,3.50,2089
10639,Tam Lin,Pamela Dean,5741,3.84,2087
10640,Trials of Conviction,T.A. White,3247,4.54,2085
10641,Proust and the Squid: The Story and Science of the Reading Brain,Maryanne Wolf,7368,3.84,2084
10642,Das Lächeln der Fortuna,Rebecca Gablé,3636,4.38,2084
10643,The Broken Sword,Poul Anderson,6932,3.86,2082
10644,The Journeyer,Gary Jennings,3829,4.32,2082
10645,Haunted,James Herbert,8115,3.78,2081
10646,Hangsaman,Shirley Jackson,8626,3.77,2081
10647,Interview with a Master,Jason Luke,5217,3.95,2081
10648,Goosebumps #56: The Curse of Camp Cold Lake,R.L. Stine,6702,3.77,2080
10649,Hangsaman,Shirley Jackson,8618,3.77,2080
10650,"A Dog Year: Twelve Months, Four Dogs, and Me",Jon Katz,5162,4.12,2080
10651,Gora,Rabindranath Tagore,4345,4.27,2079
10652,Children of the Arbat,Anatoli Rybakov,4315,4.21,2077
10653,Last Night at the Lobster,Stewart O'Nan,12099,3.58,2077
10654,The Complete Malazan Book of the Fallen,Steven Erikson,2510,4.74,2077
10655,Eden Close,Anita Shreve,10752,3.68,2077
10656,The Time Ships,Stephen Baxter,6139,3.95,2076
10657,Koko,Peter Straub,9784,3.60,2075
10658,Falling Man,Don DeLillo,16463,3.26,2075
10659,Gentlemen of the Road,Michael Chabon,14178,3.46,2074
10660,The Runes of the Earth,Stephen R. Donaldson,7306,3.79,2072
10661,The Falls,Joyce Carol Oates,11094,3.60,2072
10662,The Truth About Stories: A Native Narrative,Thomas King,3927,4.35,2070
10663,La fugitiva,Marcel Proust,4036,4.28,2070
10664,چراغ‌ها را من خاموش می‌کنم,Zoya Pirzad,9586,3.59,2069
10665,Caught Stealing,Charlie Huston,5905,4.03,2067
10666,Murder on Bank Street,Victoria Thompson,5771,4.14,2066
10667,Geronimo's Valentine,Geronimo Stilton,4096,4.12,2066
10668,Shadows in Paradise,Erich Maria Remarque,5013,4.16,2065
10669,The Essential Writings of Ralph Waldo Emerson,Ralph Waldo Emerson,3778,4.36,2065
10670,Mucho Mojo,Joe R. Lansdale,6044,4.13,2064
10671,Ô Jérusalem,Dominique Lapierre,4195,4.32,2063
10672,The Book of Genesis,Robert Crumb,5306,4.02,2063
10673,Magic by the Lake,Edward Eager,5359,4.08,2060
10674,Home Safe,Elizabeth Berg,12732,3.52,2059
10675,Pocket Atlas of Remote Islands: Fifty Islands I Have Not Visited and Never Will,Judith Schalansky,4490,4.23,2057
10676,Remainder,Tom McCarthy,7898,3.67,2057
10677,Woman of Light,Kali Fajardo-Anstine,11840,3.66,2056
10678,Pictures at a Revolution: Five Movies and the Birth of the New Hollywood,Mark  Harris,4415,4.25,2054
10679,The Teammates: A Portrait of a Friendship,David Halberstam,5683,4.04,2052
10680,Fade,Ais,2897,4.56,2051
10681,The Shame Of The Nation: The Restoration Of Apartheid Schooling In America,Jonathan Kozol,5032,4.14,2050
10682,Entangled,Cat Clarke,6711,3.71,2050
10683,Brighid's Quest,P.C. Cast,4466,4.15,2050
10684,The Savage Tales of Solomon Kane,Robert E. Howard,5662,4.06,2048
10685,Mick Harte Was Here,Barbara Park,4037,4.27,2048
10686,La fine è il mio inizio,Tiziano Terzani,3400,4.46,2047
10687,Flow Down Like Silver,Ki Longfellow,4484,4.00,2047
10688,Popular Music from Vittula,Mikael Niemi,9870,3.66,2047
10689,The Final Diagnosis,Arthur Hailey,5553,4.08,2046
10690,Audition,Ryū Murakami,13517,3.51,2046
10691,A Gate at the Stairs,Lorrie Moore,18292,3.17,2046
10692,Hangover Square,Patrick Hamilton,5186,4.13,2043
10693,Divisadero,Michael Ondaatje,11523,3.52,2040
10694,Moosewood Restaurant Cooks at Home: Fast and Easy Recipes for Any Day,The Moosewood Collective,5143,4.05,2039
10695,A Maze of Death,Philip K. Dick,9058,3.81,2039
10696,Tales Too Ticklish to Tell: Bloom County,Berkeley Breathed,3741,4.38,2038
10697,Five Smooth Stones,Ann Fairbairn,3378,4.43,2038
10698,City of Flowers,Mary Hoffman,6458,4.00,2035
10699,The Blade Artist,Irvine Welsh,7231,3.82,2033
10700,The Manticore,Robertson Davies,6414,4.02,2032
10701,How to Breathe Underwater,Julie Orringer,6412,3.96,2032
10702,Where Angels Fall,Chris Stewart,4873,4.18,2029
10703,"House of Day, House of Night",Olga Tokarczuk,5329,4.09,2028
10704,The Calder Game,Blue Balliett,6408,3.88,2026
10705,Another Day of Life,Ryszard Kapuściński,5245,4.18,2025
10706,Seize the Day,Saul Bellow,12558,3.53,2024
10707,Coming Through Slaughter,Michael Ondaatje,6592,3.88,2024
10708,الحياة الجديدة,Orhan Pamuk,8926,3.56,2024
10709,Suldrun's Garden,Jack Vance,5645,3.93,2023
10710,Indian Killer,Sherman Alexie,8117,3.78,2022
10711,"The Grass Harp, Including A Tree of Night and Other Stories",Truman Capote,6093,4.01,2020
10712,Ghost Stories of an Antiquary,M.R. James,5284,4.06,2020
10713,The Outcast,Sadie Jones,9782,3.64,2019
10714,The Echo Maker,Richard Powers,11439,3.44,2019
10715,The German Ideology / Theses on Feuerbach / Introduction to the Critique of Political Economy,Karl Marx,4681,4.10,2018
10716,The German Ideology Introduction to a Critique of Political Economy,C J Arthur,4682,4.10,2018
10717,Look at Me,Jennifer Egan,13643,3.42,2016
10718,Riding the Devil,Blake Banner,3188,4.52,2015
10719,The Life and Adventures of Santa Claus,L. Frank Baum,6346,3.93,2014
10720,Shiloh,Shelby Foote,5351,4.11,2013
10721,Martin Dressler: The Tale of an American Dreamer,Steven Millhauser,10208,3.56,2011
10722,Days of Air and Darkness,Katharine Kerr,5126,4.14,2010
10723,Death in the Afternoon,Ernest Hemingway,8965,3.68,2010
10724,My Dark Places,James Ellroy,7165,3.85,2009
10725,Unparalleled,D.S.   Smith,4802,4.13,2009
10726,The Dew Breaker,Edwidge Danticat,7951,3.82,2008
10727,A Short History of Progress,Ronald Wright,5245,4.10,2008
10728,The Second Sun,Chris Stewart,4383,4.27,2008
10729,"From Dawn to Decadence: 500 Years of Western Cultural Life, 1500 to the Present",Jacques Barzun,4494,4.13,2007
10730,Dreaming the Eagle,Manda Scott,4952,4.07,2007
10731,Nobody's Prize,Esther M. Friesner,6555,3.86,2007
10732,Restoration,Rose Tremain,6247,3.98,2005
10733,Dark Day in the Deep Sea,Mary Pope Osborne,4758,4.03,2003
10734,The Alliance,Gerald N. Lund,4437,4.22,2000
10735,How to Be Alone,Jonathan Franzen,11879,3.58,1999
10736,العصبي,أحمد جمال الدين رمضان,2677,4.64,1999
10737,Minion,L.A. Banks,6454,3.48,1999
10738,Immoral Origins,Lee Matthew Goldberg,4540,4.28,1997
10739,Iphigenia in Aulis,Euripides,5353,4.03,1993
10740,The Coffee Trader,David Liss,8883,3.74,1993
10741,Inherit the Stars,James P. Hogan,5289,4.06,1992
10742,Galway Bay,Mary Pat Kelly,4829,4.15,1992
10743,The Gravedigger's Daughter,Joyce Carol Oates,10798,3.57,1991
10744,The Death of the Heart,Elizabeth Bowen,8356,3.65,1991
10745,تذكرة وحيدة للقاهرة,أشرف العشماوي,8655,4.02,1990
10746,The Last Sentinel,Simon Gervais,4022,4.33,1990
10747,Postern of Fate,Agatha Christie,13501,3.19,1989
10748,The Fourth Turning: An American Prophecy—What the Cycles of History Tell Us About America's Next Rendezvous with Destiny,William Strauss,6159,3.88,1989
10749,Of Grammatology,Jacques Derrida,5090,3.97,1988
10750,Skylight Confessions,Alice Hoffman,9234,3.71,1988
10751,You Can't Go Home Again,Thomas Wolfe,5127,4.05,1987
10752,The World at Night,Alan Furst,5804,4.05,1982
10753,Endless Night,Richard Laymon,5617,3.93,1980
10754,I'm Not Stiller,Max Frisch,5099,4.03,1978
10755,The Hunger Angel,Herta Müller,6228,3.90,1978
10756,Knife,R.J. Anderson,5493,3.98,1976
10757,A Journal of the Plague Year,Daniel Defoe,10890,3.56,1976
10758,The Map of Love,Ahdaf Soueif,6910,3.81,1975
10759,King Arthur and His Knights of the Round Table,Roger Lancelyn Green,6243,3.90,1975
10760,Blade of Tyshalle,Matthew Woodring Stover,5142,4.06,1975
10761,On the Night of the Seventh Moon,Victoria Holt,5639,3.98,1974
10762,The Best Short Stories of O. Henry,O. Henry,4225,4.26,1974
10763,The House on the Borderland,William Hope Hodgson,8996,3.60,1973
10764,The Reivers,William Faulkner,7633,3.78,1972
10765,A Small Death in Lisbon,Robert Wilson,6791,3.86,1972
10766,The Pleasure of the Text,Roland Barthes,5449,4.00,1972
10767,The Little Giant of Aberdeen County,Tiffany Baker,11330,3.65,1971
10768,The Journeys of Socrates,Dan Millman,3590,4.34,1970
10769,The Cantos,Ezra Pound,5252,3.91,1969
10770,The Mysterious Flame Of Queen Loana,Umberto Eco,12219,3.38,1969
10771,Children of the Night,Dan Simmons,8200,3.72,1968
10772,Lovers & Players,Jackie Collins,5783,3.90,1966
10773,Open Season,Cameron Curtis,3385,4.44,1965
10774,The Black Prince,Iris Murdoch,6060,3.95,1964
10775,Man Plus,Frederik Pohl,8387,3.74,1963
10776,His Master's Voice,Stanisław Lem,4903,4.09,1963
10777,J R,William Gaddis,3416,4.31,1961
10778,"Persepolis, Volume 2",Marjane Satrapi,3548,4.42,1959
10779,A Quiet Belief in Angels,R.J. Ellory,6591,3.84,1959
10780,Don't Look Now,Daphne du Maurier,8515,3.82,1958
10781,Last and First Men,Olaf Stapledon,6324,3.79,1958
10782,The Hot Rock,Donald E. Westlake,6450,3.95,1958
10783,August Heat,Andrea Camilleri,6353,4.01,1957
10784,Sense and Sensibility and Sea Monsters,Ben H. Winters,12019,3.28,1957
10785,Shadows Over Baker Street,Michael Reaves,4539,4.09,1956
10786,The Kingdom of God Is Within You,Leo Tolstoy,4455,4.12,1956
10787,The Land of Laughs,Jonathan Carroll,6440,3.89,1956
10788,Absurdistan,Gary Shteyngart,13685,3.32,1955
10789,The Last Time I Was Me,Cathy  Lamb,4921,4.07,1955
10790,"The Man Who Loved Books Too Much: The True Story of a Thief, a Detective, and a World of Literary Obsession",Allison Hoover Bartlett,13245,3.44,1955
10791,The Great Indian Novel,Shashi Tharoor,6566,3.89,1954
10792,The President,Miguel Ángel Asturias,5512,3.98,1953
10793,Companions of the Night,Vivian Vande Velde,6236,3.79,1953
10794,The Future of an Illusion,Sigmund Freud,6807,3.76,1952
10795,Bowling Alone: The Collapse and Revival of American Community,Robert D. Putnam,7429,3.84,1952
10796,The Wedding Planner's Daughter,Coleen Murtagh Paratore,5676,3.86,1951
10797,Black Reconstruction in America 1860-1880,W.E.B. Du Bois,2931,4.50,1949
10798,The World of Jeeves,P.G. Wodehouse,3273,4.47,1949
10799,Doomwyte,Brian Jacques,5199,4.02,1949
10800,Tell Me How Long the Train's Been Gone,James Baldwin,4071,4.30,1948
10801,Broken,Shy Keenan,3790,4.25,1945
10802,Mandie and the Secret Tunnel,Lois Gladys Leppard,5063,4.00,1945
10803,The Man Without Qualities: Volume I,Robert Musil,3612,4.28,1944
10804,Jack the Bodiless,Julian  May,4425,4.19,1943
10805,Runaways,V.C. Andrews,5811,3.80,1941
10806,The Asylum for Wayward Victorian Girls,Emilie Autumn,4300,3.93,1940
10807,The Girls from Ames: A Story of Women and a Forty-Year Friendship,Jeffrey Zaslow,12186,3.38,1939
10808,Gertrude,Hermann Hesse,6940,3.90,1938
10809,Cinco horas con Mario,Miguel Delibes,5963,3.90,1938
10810,Dreamtigers,Jorge Luis Borges,4556,4.17,1936
10811,A Small Town in Germany,John le Carré,8346,3.78,1936
10812,The Room,Hubert Selby Jr.,6304,3.70,1935
10813,The Dragon and the George,Gordon R. Dickson,6514,3.90,1934
10814,The Dark Side: The Inside Story of How the War on Terror Turned Into a War on American Ideals,Jane Mayer,4479,4.18,1934
10815,Blood Ties,Sophie McKenzie,4731,4.12,1932
10816,This Thing of Darkness,Harry Thompson,3004,4.51,1932
10817,The Eyes of the Overworld,Jack Vance,4595,4.13,1931
10818,Long Way Home,J.B. Turner,4101,4.23,1931
10819,The Loney,Andrew Michael Hurley,16317,3.27,1928
10820,The Girl Who Stopped Swimming,Joshilyn Jackson,12618,3.49,1927
10821,An Inconvenient Truth: The Planetary Emergency of Global Warming and What We Can Do About It,Al Gore,6840,3.78,1926
10822,Wolf Totem,Jiang Rong,4653,4.08,1923
10823,Fury & Light,Chris Stewart,3930,4.34,1923
10824,The Patience of the Spider,Andrea Camilleri,6348,4.04,1923
10825,The Blue Fox,Sjón,8640,3.73,1921
10826,Arranged,Catherine McKenzie,9478,3.68,1921
10827,Something Happened,Joseph Heller,8151,3.54,1920
10828,River of Gods,Ian McDonald,5984,3.91,1918
10829,The Shepherd,Frederick Forsyth,5191,3.99,1918
10830,The Icarus Hunt,Timothy Zahn,5065,4.11,1917
10831,A Spy in the House of Love,Anaïs Nin,8143,3.71,1917
10832,Transgender History,Susan Stryker,4823,4.21,1916
10833,Non-Stop,Brian W. Aldiss,6917,3.88,1915
10834,أرض السافلين,أحمد خالد مصطفى,7013,3.53,1915
10835,Stupid White Men,Michael Moore,16457,3.33,1914
10836,Smart Brevity: The Power of Saying More with Less,Jim Vandehei,5522,4.00,1911
10837,Seven Types of Ambiguity,Elliot Perlman,5063,4.01,1908
10838,Sleeping with the Fishes,MaryJanice Davidson,7311,3.66,1907
10839,Mystic,Alyson Noel,5111,3.98,1907
10840,Blue Moon Rising,Simon R. Green,4680,4.09,1905
10841,Massie,Lisi Harrison,6406,3.59,1905
10842,The Last Lumenian,S.G. Blaise,4232,4.26,1905
10843,Love on the Line,Kirsten Fullmer,4187,4.27,1900
10844,"The Emotion Code: How to Release Your Trapped Emotions for Abundant Health, Love, and Happiness",Bradley  Nelson,4637,3.98,1900
10845,The Cleaner,Brett Battles,6501,3.88,1898
10846,The Dog of the South,Charles Portis,6545,3.83,1897
10847,Days of Blood and Fire,Katharine Kerr,4936,4.12,1896
10848,Cassandra,Christa Wolf,5775,3.87,1894
10849,Stranger Things Happen,Kelly Link,6176,3.82,1894
10850,Archer's Goon,Diana Wynne Jones,4860,4.08,1891
10851,Divergent Mind: Thriving in a World That Wasn't Designed for You,Jenara Nerenberg,6398,3.85,1891
10852,The King in Yellow and Other Horror Stories,Robert W. Chambers,8600,3.69,1890
10853,Churchill: A Biography,Roy  Jenkins,5311,3.91,1889
10854,Gulliver's Travels / A Modest Proposal,Jonathan Swift,5513,3.91,1889
10855,The Dragonfly Pool,Eva Ibbotson,5175,4.05,1887
10856,Don't Make Me Beautiful,Elle Casey,4891,4.00,1885
10857,Zen and the Art of Vampires,Katie MacAlister,5190,3.99,1884
10858,Knights of Dark Renown,David Gemmell,4955,4.10,1883
10859,Killing Fear,Allison Brennan,4675,4.14,1881
10860,Fate Is the Hunter,Ernest K. Gann,2844,4.56,1880
10861,Dark Moon,David Gemmell,4682,4.13,1879
10862,The Driver's Seat,Muriel Spark,10027,3.61,1879
10863,The Neutronium Alchemist 2: Conflict,Peter F. Hamilton,3689,4.34,1878
10864,"The Evolution Man: Or, How I Ate My Father",Roy  Lewis,8433,3.66,1872
10865,The Tide Knot,Helen Dunmore,5459,3.99,1871
10866,Earth Girl,Janet  Edwards,5667,3.83,1870
10867,The Treachery of Beautiful Things,Ruth Frances Long,5663,3.81,1869
10868,The Mage's Daughter,Lynn Kurland,4988,4.02,1868
10869,Concrete Island,J.G. Ballard,9292,3.67,1866
10870,As You Wish,Jackson Pearce,7270,3.68,1865
10871,Euclid's Elements,Euclid,3239,4.32,1865
10872,Splitter,Sebastian Fitzek,7306,3.74,1864
10873,Africa's Child,Maria Nhambu,4000,4.30,1864
10874,Curse of the Mistwraith,Janny Wurts,5830,3.77,1864
10875,Prince of Thieves,Chuck Hogan,5966,3.97,1860
10876,"The General Theory of Employment, Interest, and Money",John Maynard Keynes,5419,3.85,1859
10877,Fluturi,Irina Binder,5180,3.46,1853
10878,Hungry Girl: Recipes and Survival Strategies for Guilt-Free Eating in the Real World,Lisa Lillien,5572,3.75,1852
10879,The Mansion,William Faulkner,4600,4.15,1850
10880,The Body of Christopher Creed,Carol Plum-Ucci,6090,3.85,1850
10881,Selling Scarlett,Ella James,7166,3.72,1849
10882,Dr. Bloodmoney,Philip K. Dick,9186,3.70,1848
10883,Youth,J.M. Coetzee,7722,3.78,1846
10884,Difference and Repetition,Gilles Deleuze,3605,4.25,1845
10885,Saga of Darren Shan Box Set,Darren Shan,2786,4.55,1844
10886,Warlock,Oakley Hall,3791,4.28,1843
10887,Mother Teresa: Come Be My Light: The Private Writings of the Saint of Calcutta,Brian Kolodiejchuk,3880,4.16,1843
10888,World of Wonders,Robertson Davies,5074,4.09,1842
10889,Who Was Anne Frank?,Ann Abramson,3521,4.28,1842
10890,Friend of My Youth,Alice Munro,4929,4.07,1842
10891,"Clarissa, or, The History of a Young Lady",Samuel Richardson,8364,3.39,1842
10892,Sons,Pearl S. Buck,6794,3.86,1841
10893,Dalva,Jim Harrison,4104,4.16,1841
10894,S@motność w Sieci,Janusz Leon Wiśniewski,6129,3.61,1840
10895,Four Ways to Forgiveness,Ursula K. Le Guin,4416,4.20,1839
10896,The Complete Aubrey/Maturin Novels,Patrick O'Brian,2241,4.76,1838
10897,Hannah's Dream,Diane  Hammond,4681,4.15,1838
10898,A Time of Omens,Katharine Kerr,4903,4.12,1837
10899,Annie Freeman's Fabulous Traveling Funeral,Kris Radish,7532,3.44,1836
10900,Legion of the Damned,Sven Hassel,5224,3.99,1834
10901,The Return to Zion,Bodie Thoene,3287,4.41,1833
10902,The Resistance,Gemma Malley,7401,3.75,1833
10903,The Tenant,Roland Topor,5027,4.08,1832
10904,The Change,K.A. Applegate,5175,3.99,1831
10905,Місто,Valerian Pidmohylny,3662,4.31,1831
10906,"Speaking for Myself: Faith, Freedom, and the Fight of Our Lives Inside the Trump White House",Sarah Huckabee Sanders,3013,4.41,1830
10907,Echo,Francesca Lia Block,5192,3.88,1830
10908,Black Mass,Dick Lehr,8028,3.80,1830
10909,"The Last Duel: A True Story of Crime, Scandal, and Trial by Combat in Medieval France",Eric Jager,6253,3.98,1829
10910,The Dollmaker,Harriette Simpson Arnow,3673,4.17,1828
10911,The Redemption of Sarah Cain,Beverly Lewis,4533,4.07,1827
10912,The Accidental,Ali Smith,12746,3.37,1824
10913,Everybody Knows,Jordan Harper,7096,3.78,1823
10914,The Emperor's Children,Claire Messud,20955,2.97,1821
10915,Italian Folktales,Italo Calvino,4246,4.17,1821
10916,Ice Study,Maria V. Snyder,5606,3.96,1820
10917,Beauty,Sheri S. Tepper,5847,3.84,1820
10918,Eye for Eye,J.K. Franko,3961,4.26,1818
10919,Tonio Kröger,Thomas Mann,7063,3.73,1815
10920,Suit,Jettie Woodruff,4046,4.12,1814
10921,"I, Claudius/Claudius the God",Robert Graves,3179,4.44,1812
10922,Happenstance Found,P.W. Catanese,4738,4.01,1812
10923,Marked by Magic,Lindsay Buroker,3257,4.37,1811
10924,Ecstasy,Irvine Welsh,10550,3.60,1811
10925,Hiroshima mon amour,Marguerite Duras,5950,3.89,1811
10926,Addy's Surprise: A Christmas Story,Connie Rose Porter,4305,4.10,1809
10927,The Blue Last,Martha Grimes,5153,4.05,1806
10928,"Little Man, What Now?",Hans Fallada,5577,4.01,1806
10929,A Rage in Harlem,Chester Himes,6745,3.89,1806
10930,Man in the Dark,Paul Auster,10790,3.62,1806
10931,Rehepapp ehk november,Andrus Kivirähk,4380,4.09,1806
10932,Lonesome Traveler,Jack Kerouac,7539,3.76,1806
10933,The School for Scandal,Richard Brinsley Sheridan,7718,3.61,1805
10934,The Zodiac Legacy: Convergence,Stan Lee,5790,3.83,1805
10935,The Last Campaign: Robert F. Kennedy and 82 Days That Inspired America,Thurston Clarke,3658,4.28,1804
10936,Our Magnificent Bastard Tongue: The Untold History of English,John McWhorter,6870,3.82,1804
10937,Quartered Safe Out Here: A Harrowing Tale of World War II,George MacDonald Fraser,3830,4.13,1803
10938,Tracy's Tiger,William Saroyan,3656,4.24,1802
10939,Trouble on Main Street,Kirsten Fullmer,4063,4.26,1802
10940,The Assassin's Betrayal,Auston King,3532,4.30,1801
10941,Time's Eye,Arthur C. Clarke,8166,3.72,1801
10942,"Again, Dangerous Visions",Harlan Ellison,4168,4.16,1800
10943,Supreme Betrayal,Mark M. Bello,3826,4.32,1797
10944,The Study Series Bundle,Maria V. Snyder,3026,4.46,1797
