genre,genre_id
"Fiction, Historical Fiction, Mystery, Historical, Magic, Fantasy, Novels",359
"Fiction, Humor, Academia, Contemporary, Literary Fiction, Novels, Literature",360
"Short Stories, Fiction, Classics, Literature, American, Literary Fiction, 20th Century",361
"Fiction, Classics, Literature, American, Novels, 20th Century, Literary Fiction",362
"Nonfiction, Memoir, Biography, France, Classics, Travel, Literature",363
"Fiction, Classics, Literature, Novels, American, Adventure, Literary Fiction",364
"Classics, Fiction, Spain, Literature, Travel, Sports, American",365
"Fiction, Contemporary, Literature, Literary Fiction, Novels, American, Roman",366
"Fiction, Literature, Literary Fiction, Contemporary, American, Novels, The United States Of America",367
"Fiction, Contemporary, Literature, Novels, Literary Fiction, American, Adult",368
"Classics, Fiction, School, Historical Fiction, Romance, Literature, Novels",369
"Fiction, Classics, Historical Fiction, Literature, Literary Fiction, Contemporary, Novels",370
"Historical Fiction, Fiction, Historical, Medieval, Adventure, Medicine, Classics",371
"Fiction, Contemporary, Humor, British Literature, Literature, Novels, Family",372
"Classics, Fiction, Literature, American, Novels, Romance, 20th Century",373
"Fiction, Classics, Literature, American, Novels, Literary Fiction, 20th Century",374
"Fiction, Classics, Literature, Historical Fiction, American, Novels, Literary Fiction",375
"History, Nonfiction, Science, Biography, Historical, Geography, History Of Science",376
"History, Nonfiction, American History, Historical, Audiobook, American, War",377
"Fiction, India, Magical Realism, Historical Fiction, Literature, Contemporary, Literary Fiction",378
"Fiction, India, Magical Realism, Literature, Historical Fiction, Novels, Pakistan",379
"Fantasy, Fiction, Magical Realism, Young Adult, Childrens, India, Literature",380
"Fiction, Literature, India, Contemporary, Literary Fiction, Magical Realism, Novels",381
"Self Help, Nonfiction, Business, Psychology, Personal Development, Leadership, Communication",382
"Self Help, Nonfiction, Psychology, Personal Development, Business, Philosophy, Audiobook",383
"Nonfiction, Self Help, Business, Psychology, Leadership, Personal Development, Management",384
"Business, Nonfiction, Entrepreneurship, Management, Buisness, Leadership, Economics",385
"Fiction, Classics, Literature, Historical Fiction, Africa, School, Novels",386
"Nonfiction, Memoir, Biography, Education, Autobiography, Teaching, Biography Memoir",387
"Nonfiction, Memoir, Biography, Autobiography, Ireland, Biography Memoir, Irish Literature",388
"Classics, Fiction, Humor, Travel, Comedy, British Literature, 19th Century",389
"Fiction, Magical Realism, Fantasy, Japanese Literature, Novels, Literature, Classics",390
"Fiction, Russia, Russian Literature, Classics, Literature, Philosophy, Novels",391
"Picture Books, Childrens, Fiction, Animals, Classics, Food, Counting",392
"Fiction, Historical Fiction, War, Sudan, Contemporary, Novels, Literature",393
"Fiction, Contemporary, Literature, Humor, Biography Memoir, Novels, American",394
"Fiction, Novels, Travel, Contemporary, Literature, Literary Fiction, American",395
"Short Stories, Fiction, Literature, Contemporary, American, Literary Fiction, Collections",396
"Historical Fiction, Fiction, Historical, British Literature, Book Club, Audiobook, Adult",397
"Fantasy, Fiction, Horror, Science Fiction, Westerns, Audiobook, Adventure",398
"Nonfiction, Essays, Memoir, Humor, Classics, Biography, Politics",399
"Fiction, Classics, Science Fiction, Humor, Literature, Novels, American",400
"Fiction, Science Fiction, Classics, Historical Fiction, War, Literature, Novels",401
"Fiction, Science Fiction, Classics, Humor, Fantasy, Literature, Novels",402
"Fiction, Short Stories, Science Fiction, Classics, Humor, Literature, American",403
"Fiction, Classics, Humor, Literature, Science Fiction, Novels, American",404
"Historical Fiction, Fiction, Historical, Book Club, Feminism, Adult, Womens",405
Fiction,406
"Fiction, Contemporary, Literary Fiction, Novels, British Literature, Literature, Adult Fiction",407
"Fantasy, Fiction, Epic Fantasy, High Fantasy, Science Fiction Fantasy, Magic, Epic",408
"Historical Fiction, Fiction, Historical, Fantasy, Classics, Medieval, Audiobook",409
"Fiction, Thriller, Historical Fiction, Mystery, Suspense, Espionage, Mystery Thriller",410
"Fiction, Historical Fiction, Thriller, Mystery, Suspense, Historical, Espionage",411
"Historical Fiction, Fiction, Thriller, Historical, War, World War II, Espionage",412
"Historical Fiction, Fiction, Historical, Medieval, Audiobook, British Literature, Novels",413
"Fiction, Literary Fiction, British Literature, Literature, Contemporary, Novels, 20th Century",414
"Nonfiction, Memoir, Food, Biography, France, Travel, Cooking",415
"Fantasy, Fiction, Horror, Science Fiction, Adventure, Westerns, Audiobook",416
"Fantasy, Fiction, Horror, Science Fiction, Epic Fantasy, Thriller, Westerns",417
"Fantasy, Fiction, Horror, Science Fiction, Adventure, Audiobook, Westerns",418
"Fantasy, Fiction, Horror, Science Fiction, Westerns, Adventure, Audiobook",419
"Classics, Fiction, Young Adult, Literature, School, Coming Of Age, Novels",420
"Fiction, Short Stories, Literature, Classics, American, Novels, Literary Fiction",421
"Fiction, Classics, Short Stories, Literature, American, Novels, Literary Fiction",422
"Philosophy, Nonfiction, Psychology, Classics, Essays, Spirituality, Science",423
"Classics, Fiction, Science Fiction, Dystopia, Literature, Novels, School",424
"Fiction, Classics, Science Fiction, Philosophy, Dystopia, Literature, Novels",425
"Fiction, Classics, Literature, Philosophy, Novels, British Literature, 20th Century",426
"Chick Lit, Fiction, Contemporary, Romance, Adult, Humor, Adult Fiction",427
"Classics, Fiction, Young Adult, Historical Fiction, School, Coming Of Age, High School",428
"Fiction, Contemporary, Adult Fiction, Chick Lit, Abuse, Novels, Drama",429
"Fiction, Romance, Magical Realism, Contemporary, Chick Lit, Adult Fiction, Adult",430
"Fiction, Mystery, Contemporary, Chick Lit, Adult Fiction, Drama, Adult",431
"Fiction, Contemporary, Book Club, Adult Fiction, Mystery, Adult, Historical Fiction",432
"Historical Fiction, Fiction, Historical, African American, Southern, Book Club, Adult",433
"Fiction, Chick Lit, Romance, Contemporary, Adult Fiction, Adult, Drama",434
"Fiction, Historical Fiction, Mystery, Contemporary, Adult Fiction, Adult, Historical",435
"Fiction, Historical Fiction, Canada, Historical, Literary Fiction, Novels, Canadian Literature",436
"Fiction, Chick Lit, Contemporary, Mystery, Novels, Adult Fiction, Book Club",437
"Fiction, Religion, Historical Fiction, Contemporary, Adult Fiction, Coming Of Age, Novels",438
"Fiction, Historical Fiction, Literary Fiction, Contemporary, Novels, African American, Literature",439
"Fiction, Historical Fiction, Contemporary, Adult Fiction, Literary Fiction, Novels, Adult",440
"Fiction, Chick Lit, Contemporary, Romance, Adult Fiction, Adult, Womens Fiction",441
"Fiction, Chick Lit, Mystery, Contemporary, Romance, Adult Fiction, Adult",442
"Fiction, Chick Lit, Romance, Ireland, Contemporary, Irish Literature, Adult Fiction",443
"Fiction, Historical Fiction, Classics, African American, School, Literature, Historical",444
"Fiction, Classics, Historical Fiction, African American, Literary Fiction, Literature, Novels",445
"Fiction, Contemporary, Chick Lit, Coming Of Age, Adult Fiction, Novels, Adult",446
"Fiction, Contemporary, Literary Fiction, Classics, Novels, Family, Adult Fiction",447
"Fiction, Historical Fiction, India, Indian Literature, Literary Fiction, Historical, Canada",448
"Biography, History, Politics, Nonfiction, Presidents, American History, Biography Memoir",449
"Classics, Fiction, Romance, Literature, School, Historical Fiction, American",450
"Classics, Fiction, Poetry, Plays, Short Stories, Literature, Drama",451
"Classics, Plays, Fiction, Drama, Humor, Theatre, 19th Century",452
"Classics, Fiction, Horror, Fantasy, Gothic, Literature, Novels",453
"Nonfiction, Travel, Classics, Memoir, Biography, Literature, Biography Memoir",454
"Classics, Fiction, Literature, School, Historical Fiction, American, Novels",455
"Comics, Graphic Novels, Fiction, Adventure, Graphic Novels Comics, Comic Book, Humor",456
"Fiction, Christmas, Classics, Fantasy, Audiobook, Literature, Historical Fiction",457
"Classics, Fiction, Literature, 19th Century, Victorian, Novels, Historical Fiction",458
"Nonfiction, True Crime, Crime, Mystery, Thriller, History, Law",459
"Fiction, Thriller, Mystery, Crime, Legal Thriller, Suspense, Mystery Thriller",460
"Fiction, Sports, Football, Mystery, Thriller, Contemporary, Novels",461
"Fiction, Thriller, Mystery, Legal Thriller, Suspense, Crime, Mystery Thriller",462
"Fiction, Mystery, Thriller, Legal Thriller, Suspense, Crime, Mystery Thriller",463
"Fiction, Christmas, Humor, Holiday, Contemporary, Audiobook, Adult",464
"Fiction, Thriller, Mystery, Crime, Suspense, Legal Thriller, Mystery Thriller",465
"Fiction, Mystery, Historical Fiction, Thriller, Suspense, Novels, Historical",466
"Historical Fiction, Romance, Fantasy, Fiction, Time Travel, Historical, Historical Romance",467
"Fantasy, Fiction, Science Fiction, Science Fiction Fantasy, Epic Fantasy, High Fantasy, Classics",468
"Historical Fiction, Fiction, Romance, Classics, Historical, Historical Romance, British Literature",469
"Thriller, Fiction, Mystery, Historical Fiction, Adventure, Mystery Thriller, Suspense",470
"History, Nonfiction, Military Fiction, World War II, War, Military History, Naval History",471
"Horror, Fiction, Vampires, Fantasy, Thriller, Paranormal, Supernatural",472
"Short Stories, Fiction, India, Contemporary, Literary Fiction, Literature, Indian Literature",473
"Young Adult, Fiction, Chick Lit, Contemporary, Romance, Teen, Realistic Fiction",474
"Classics, Fiction, Science Fiction, Dystopia, Literature, Politics, Novels",475
"Classics, Fiction, Dystopia, Literature, Science Fiction, Politics, Fantasy",476
"Fiction, Science Fiction, Dystopia, Classics, Literature, Novels, Fantasy",477
"Biography, History, Business, Nonfiction, American History, Biography Memoir, Economics",478
"Fiction, Historical Fiction, Classics, Egypt, Africa, Literature, Novels",479
"Nonfiction, History, Biography, Holocaust, Classics, World War II, Historical",480
"Plays, Classics, Fiction, School, Drama, Read For School, Historical Fiction",481
"Plays, Classics, Drama, Theatre, School, Fiction, American",482
"Romance, Fiction, Chick Lit, Contemporary, Adult, Young Adult, Contemporary Romance",483
"Fiction, Classics, Historical Fiction, Politics, Literature, Novels, Literary Fiction",484
"Science, Physics, Nonfiction, Textbooks, Reference, Mathematics, Technical",485
"Physics, Nonfiction, Popular Science, Science, Quantum Mechanics, Mathematics, Philosophy",486
"Science, Physics, Nonfiction, Popular Science, Essays, Mathematics, Education",487
"History, American History, American Revolution, Nonfiction, Politics, American, Law",488
"Classics, Fiction, Childrens, Fantasy, Animals, Young Adult, Middle Grade",489
"Short Stories, Classics, Fiction, Russia, Russian Literature, Literature, 19th Century",490
"Fiction, Russia, Russian Literature, Literature, Philosophy, Classics, Novels",491
"Fiction, Classics, Russia, Short Stories, Russian Literature, Literature, Novels",492
"Historical Fiction, Fiction, China, Historical, Asia, Asian Literature, Classics",493
"Fiction, Thriller, Military Fiction, Action, Espionage, Adventure, Suspense",494
"Psychology, Science, Nonfiction, Philosophy, Sociology, Biology, Politics",495
"Nonfiction, Science, Psychology, Linguistics, Language, Philosophy, Neuroscience",496
"Fiction, Classics, Thriller, Novels, Mystery, Literature, Adult",497
"Short Stories, Fiction, Classics, Fantasy, Magical Realism, Literature, Spanish Literature",498
"Classics, Fiction, Historical Fiction, Literature, 19th Century, Romance, British Literature",499
"Graphic Novels, Comics, Fiction, Dystopia, Science Fiction, Graphic Novels Comics, Classics",500
"Fiction, Classics, Literature, Novels, American, Contemporary, Literary Fiction",501
"Fiction, Contemporary, Literary Fiction, Book Club, Historical Fiction, Music, Novels",502
"Fiction, Africa, Classics, Literature, Historical Fiction, Novels, Nobel Prize",503
"Fiction, Classics, Literature, India, Nobel Prize, Novels, Literary Fiction",504
"Fiction, India, Literature, Historical Fiction, Africa, Nobel Prize, Contemporary",505
"Historical Fiction, Fiction, War, Historical, World War I, British Literature, Literary Fiction",506
"Historical Fiction, Fiction, War, Historical, World War I, Literature, Novels",507
"Classics, Mystery, Gothic, Horror, 19th Century, Victorian, Historical Fiction",508
"Fantasy, Classics, Fiction, Adventure, Young Adult, High Fantasy, Science Fiction Fantasy",509
"Poetry, Classics, Romance, Spanish Literature, Fiction, Literature, Latin American",510
"Poetry, Classics, Romance, Fiction, Literature, Spanish Literature, Nobel Prize",511
"Fiction, Historical Fiction, Canada, Literary Fiction, Asia, Literature, Contemporary",512
"Fiction, Canada, Historical Fiction, Literary Fiction, Canadian Literature, Historical, Literature",513
"Fiction, Classics, Philosophy, German Literature, Literature, Novels, Germany",514
"Fiction, Classics, War, Historical Fiction, German Literature, Germany, World War I",515
"History, Nonfiction, Ancient History, Medieval, Medieval History, European History, Classics",516
"History, Nonfiction, Medieval, Medieval History, European History, Greece, Ancient History",517
"Mystery, Fiction, Classics, Crime, Victorian, 19th Century, Historical Fiction",518
"Fiction, Classics, Historical Fiction, Magical Realism, Literature, Historical, School",519
"Fiction, Classics, Historical Fiction, South Africa, Literature, School, Novels",520
"Fiction, Magical Realism, Music, Novels, Literature, Contemporary, Literary Fiction",521
"Fiction, Westerns, Literature, Classics, Novels, Historical Fiction, American",522
"Nonfiction, History, Holocaust, Memoir, Biography, World War II, War",523
"History, Nonfiction, Holocaust, Memoir, Philosophy, War, Biography",524
"Nonfiction, History, Holocaust, Biography, Memoir, Classics, War",525
"Classics, Fiction, Romance, Gothic, Historical Fiction, Literature, Historical",526
"Fiction, Africa, South Africa, Classics, Literature, Novels, Contemporary",527
"Fiction, Africa, Classics, Literature, Novels, South Africa, Historical Fiction",528
"Fiction, Africa, South Africa, Nobel Prize, Literature, Novels, Literary Fiction",529
"Fiction, Africa, Literature, Contemporary, Novels, Philosophy, South Africa",530
